timestamp,x_axis_vibration_rms,x_axis_motor_current_a,y_axis_vibration_rms,z_axis_vibration_rms,z_axis_motor_current_a,toolhead_speed_deviation_pct,belt_tension_freq_hz,idler_noise_db,bearing_noise_db,ambient_humidity_pct,camera_clarity_score,hotend_fan_rpm,front_fan_rpm,aux_fan_rpm,nozzle_temp_c,first_layer_z_offset_mm,extrusion_pressure_pa,heater_block_temp_delta_c,extruder_motor_current_a,filament_feed_rate_mm_s,cutter_cycle_count
2026-03-10 17:12:23.934507566+00:00,0.0997,1.4181,0.1135,0.0877,0.8985,0.6145,47.9751,33.3372,28.0015,69.4446,0.9523,4873.7072,3213.0678,5111.2777,210.5845,-0.0746,1307.0488,1.8519,0.8113,4.9785,460.0
2026-03-10 17:17:24.008930786+00:00,0.1441,1.4466,0.0978,0.0765,0.9422,1.022,48.1659,32.1703,26.973,69.2102,0.9333,4901.9867,3239.0722,4937.3871,207.6829,-0.0873,1215.6819,1.6499,0.8471,4.3377,460.0
2026-03-10 17:22:24.083354006+00:00,0.1195,1.4548,0.1021,0.065,0.962,0.1384,48.2775,31.8582,28.8362,66.3792,0.9292,4833.2455,3159.1994,5024.7419,209.1283,-0.1245,1156.0228,1.9736,0.893,4.5958,460.0
2026-03-10 17:27:24.157777226+00:00,0.1026,1.5111,0.1108,0.0696,0.9643,0.8427,47.3146,32.4082,27.068,63.5087,0.9285,4668.0995,3145.7025,5003.3865,210.4164,-0.0883,1307.453,1.5732,0.8775,4.3411,462.0
2026-03-10 17:32:24.232200446+00:00,0.1098,1.4675,0.0823,0.0854,0.9856,0.3895,47.692,30.8543,26.4513,64.3707,0.9391,4813.1265,3208.4317,4998.9598,210.5725,-0.0784,1196.0611,1.243,0.8363,4.4365,462.0
2026-03-10 17:37:24.306623666+00:00,0.108,1.4571,0.0966,0.0625,0.9728,0.8809,48.2649,33.6681,26.055,64.4349,0.9327,4802.6953,3271.6799,4915.6756,211.4358,-0.0909,1233.3703,2.5818,0.8521,4.3951,462.0
2026-03-10 17:42:24.381046886+00:00,0.1009,1.442,0.1099,0.0655,0.9482,0.4,47.6599,29.7044,30.0548,59.4731,0.9746,4898.356,3265.4491,4997.8114,212.5046,-0.0742,1187.4198,1.747,0.865,4.3506,463.0
2026-03-10 17:47:24.455470106+00:00,0.1214,1.448,0.1008,0.0854,0.9702,0.6238,46.8245,31.2435,27.3874,53.4163,0.901,4884.6746,3249.7355,5024.2433,209.7762,-0.0952,1222.7048,1.1105,0.8765,4.6301,463.0
2026-03-10 17:52:24.529893326+00:00,0.1016,1.5022,0.1176,0.0778,0.944,0.4523,48.2359,31.9456,27.4126,65.1785,0.9522,4849.0247,3321.208,4982.0616,208.293,-0.1025,1227.4514,2.2973,0.896,4.8407,463.0
2026-03-10 17:57:24.604316546+00:00,0.0873,1.4501,0.0811,0.073,0.9544,0.0,48.6688,32.7045,26.7632,55.2322,0.9606,4634.1604,3255.4607,5009.0832,211.2329,-0.1169,1234.4032,1.8032,0.8581,4.5009,463.0
2026-03-10 18:02:24.678739766+00:00,0.1143,1.4342,0.0797,0.0751,0.9738,1.0217,48.8548,32.9863,29.6415,53.9793,0.9307,4734.0146,3269.3999,5099.1635,211.9318,-0.0593,1251.3369,1.9728,0.8148,4.2336,464.0
2026-03-10 18:07:24.753162986+00:00,0.093,1.4274,0.1092,0.0653,0.9486,0.2172,48.4258,34.2335,26.3437,63.5552,0.9454,4770.8573,3205.2249,4957.587,211.9013,-0.1209,1206.2104,2.0469,0.8041,4.3432,464.0
2026-03-10 18:12:24.827586207+00:00,0.1087,1.4278,0.1104,0.0848,0.9609,0.5252,48.6546,32.1166,26.555,72.5984,0.9432,4772.6905,3179.1989,5058.8022,210.7061,-0.1001,1208.3934,2.3681,0.8681,4.3747,465.0
2026-03-10 18:17:24.902009427+00:00,0.1064,1.3939,0.0977,0.0719,0.9788,0.1843,48.79,30.923,27.6138,64.979,0.9485,4813.35,3268.0806,4981.063,212.9998,-0.1071,1198.0848,2.0857,0.8066,4.5152,465.0
2026-03-10 18:22:24.976432647+00:00,0.1069,1.42,0.1048,0.0746,0.9714,0.0989,48.0637,31.7824,27.9741,66.5633,0.9633,4918.4164,3141.1375,5128.2088,209.5891,-0.1267,1158.2374,1.4032,0.8745,4.4376,465.0
2026-03-10 18:27:25.050855867+00:00,0.15,1.5099,0.1089,0.0835,0.987,0.4385,46.3049,31.5209,28.7904,57.1607,0.9615,4862.3406,3225.4273,4873.462,212.399,-0.0822,1163.8127,1.485,0.8321,4.8173,465.0
2026-03-10 18:32:25.125279087+00:00,0.1208,1.4417,0.0902,0.0774,1.0199,0.3219,48.9278,32.7799,27.1893,68.5221,0.938,4726.4801,3163.5246,5117.3424,208.2596,-0.09,1187.6733,1.3888,0.8135,4.4854,466.0
2026-03-10 18:37:25.199702307+00:00,0.1237,1.4782,0.0915,0.073,0.9711,0.1494,47.2853,30.3995,29.8532,62.6654,0.9199,4733.7065,3220.3551,4952.1519,206.6008,-0.0951,1250.4892,1.7645,0.8654,4.621,467.0
2026-03-10 18:42:25.274125527+00:00,0.0934,1.3508,0.1023,0.0601,0.9362,0.4894,47.0953,31.7369,27.1975,61.5334,0.9533,4726.4805,3216.0741,5190.0607,208.2347,-0.1125,1218.83,2.1193,0.8193,4.4744,468.0
2026-03-10 18:47:25.348548747+00:00,0.1102,1.4727,0.1108,0.0837,0.9654,0.0554,47.1173,34.434,26.7897,61.2802,0.9369,4790.6527,3209.7787,5039.1751,209.1382,-0.0887,1196.2728,1.6386,0.8642,4.4939,468.0
2026-03-10 18:52:25.422971967+00:00,0.1232,1.4435,0.086,0.0808,0.9641,0.5376,49.9877,32.2698,26.6755,64.324,0.9394,4864.444,3198.9369,5076.5224,210.001,-0.1052,1189.4525,1.6923,0.8555,4.4461,468.0
2026-03-10 18:57:25.497395187+00:00,0.1046,1.4307,0.0976,0.0748,0.9684,0.4618,48.3524,30.4206,27.0713,65.0286,0.9545,4877.1214,3231.952,4985.5174,208.601,-0.0904,1153.3206,1.6757,0.793,4.4992,468.0
2026-03-10 19:02:25.571818407+00:00,0.1336,1.4572,0.0971,0.0696,0.9949,0.0,47.1667,31.4903,26.5977,66.6567,0.9413,4769.9028,3241.5681,5061.2646,210.1917,-0.0713,1164.0471,1.73,0.8925,4.4255,468.0
2026-03-10 19:07:25.646241627+00:00,0.102,1.4302,0.105,0.0801,0.8995,0.3431,47.4533,28.6505,28.9011,67.0906,0.9561,4797.5887,3116.0659,5061.228,210.9702,-0.1489,1206.193,2.2361,0.8888,4.5056,468.0
2026-03-10 19:12:25.720664847+00:00,0.1157,1.365,0.0999,0.0848,0.9954,0.6405,47.9994,31.9117,26.799,65.5832,1.0,4933.9345,3197.278,4987.1827,210.529,-0.08,1200.3312,1.8501,0.8785,4.4166,468.0
2026-03-10 19:17:25.795088067+00:00,0.1112,1.4869,0.0934,0.081,1.0055,0.1809,48.4339,34.4715,27.8406,58.0864,0.9637,4681.2116,3174.915,5068.7867,209.7934,-0.0525,1231.1312,2.4095,0.8792,4.8403,468.0
2026-03-10 19:22:25.869511287+00:00,0.1225,1.4597,0.115,0.0964,0.967,0.6535,48.2234,30.2201,26.7645,61.3122,0.9769,4851.037,3211.6477,4697.5211,211.8039,-0.0656,1191.3408,1.7547,0.8281,4.559,469.0
2026-03-10 19:27:25.943934507+00:00,0.1104,1.4374,0.0935,0.087,0.9678,0.6298,47.2571,29.8159,26.5906,64.7901,0.9602,4842.3961,3175.0326,4942.0273,208.7993,-0.0845,1222.6976,1.9801,0.8848,4.5869,469.0
2026-03-10 19:32:26.018357727+00:00,0.1159,1.4114,0.0965,0.0789,0.9428,0.1947,48.2537,31.0201,29.3278,60.6649,0.9515,4776.2684,3276.5057,5001.9262,209.6382,-0.0755,1138.7489,1.8914,0.8727,4.4746,469.0
2026-03-10 19:37:26.092780947+00:00,0.1165,1.3912,0.0809,0.0874,0.9502,0.4963,47.511,33.382,29.9233,63.8301,0.9605,4798.5242,3195.9041,5045.1704,209.175,-0.117,1162.0216,2.0847,0.7872,4.2787,469.0
2026-03-10 19:42:26.167204167+00:00,0.109,1.459,0.0914,0.0805,0.9709,0.7475,48.8375,34.557,29.5228,69.9464,0.9595,4833.6176,3259.1928,5087.4813,210.9792,-0.0952,1210.5436,2.1842,0.821,4.2976,469.0
2026-03-10 19:47:26.241627387+00:00,0.1273,1.5145,0.1062,0.0805,0.969,0.2371,48.045,32.6723,26.2344,65.5313,0.9673,4776.4357,3142.8699,4977.2573,209.3618,-0.103,1200.6536,1.982,0.8273,4.4739,469.0
2026-03-10 19:52:26.316050607+00:00,0.1236,1.4581,0.1038,0.093,0.9716,0.4383,47.3925,30.0711,26.4009,50.1711,0.9512,4748.9916,3183.156,4964.8597,210.6002,-0.1093,1229.5077,3.0498,0.8943,4.4689,469.0
2026-03-10 19:57:26.390473827+00:00,0.1187,1.3947,0.1072,0.071,0.9688,0.8451,48.5512,31.9667,30.3741,66.2136,0.9238,4742.9667,3163.1179,5078.4371,211.2245,-0.0802,1247.0252,2.5839,0.821,4.5586,469.0
2026-03-10 20:02:26.464897047+00:00,0.1135,1.459,0.1066,0.0802,0.977,0.2427,48.3066,34.6841,27.6948,62.4683,0.9206,4948.9734,3223.6209,5103.6392,209.2397,-0.1039,1248.8526,1.7582,0.8324,4.5278,469.0
2026-03-10 20:07:26.539320268+00:00,0.1319,1.4479,0.1251,0.0919,0.9736,0.6377,47.6201,31.5336,26.3502,66.2006,0.9592,4764.7765,3128.9012,5066.5876,207.6025,-0.1371,1263.4395,2.5152,0.8115,4.4294,469.0
2026-03-10 20:12:26.613743488+00:00,0.1165,1.4846,0.091,0.0831,0.9193,0.1762,48.5841,32.2107,29.2987,62.4694,0.9275,4816.1081,3097.4701,4986.2264,209.6622,-0.0912,1272.8344,2.4719,0.8357,4.8976,469.0
2026-03-10 20:17:26.688166708+00:00,0.1154,1.4743,0.0806,0.0763,0.975,0.4517,48.5033,32.3608,28.0809,66.0542,0.9637,4862.8202,3162.4638,5229.3711,208.8066,-0.1006,1185.7509,1.4622,0.881,4.5521,469.0
2026-03-10 20:22:26.762589928+00:00,0.1216,1.3306,0.0874,0.0629,1.0058,0.634,48.9615,29.6812,28.6834,65.3154,0.9768,4783.0803,3233.6663,5007.1418,209.0364,-0.0861,1291.984,1.1422,0.8073,4.4338,469.0
2026-03-10 20:27:26.837013148+00:00,0.1454,1.4718,0.0916,0.0573,0.9492,0.0,48.5681,33.4969,25.3145,68.5526,0.9456,4802.8632,3151.4153,5019.4789,206.2933,-0.1082,1315.5733,2.0748,0.8642,4.4436,469.0
2026-03-10 20:32:26.911436368+00:00,0.0999,1.4099,0.0883,0.1008,0.995,0.3397,47.8288,33.2806,27.6085,60.6494,0.9742,4840.2196,3215.9346,5146.9646,207.5694,-0.1345,1147.9037,1.9358,0.8237,4.6082,469.0
2026-03-10 20:37:26.985859588+00:00,0.1315,1.3931,0.1011,0.0831,0.9225,0.6288,46.6476,29.0097,29.1386,67.5929,0.9552,4732.1654,3161.1609,5137.5249,211.2,-0.1195,1176.4506,0.9975,0.9065,4.4663,469.0
2026-03-10 20:42:27.060282808+00:00,0.0916,1.4425,0.115,0.0742,0.9491,0.5678,48.1493,30.004,27.2316,69.3752,0.9505,4677.0838,3094.8298,5063.6761,208.5939,-0.1183,1214.4075,2.0405,0.8534,4.6429,469.0
2026-03-10 20:47:27.134706028+00:00,0.1233,1.4664,0.1185,0.0835,0.9308,0.3433,48.2734,30.5454,29.482,58.2107,0.9515,4741.5517,3251.1168,4918.8495,211.7339,-0.1206,1209.2821,2.0082,0.8475,4.4871,469.0
2026-03-10 20:52:27.209129248+00:00,0.1436,1.3844,0.1061,0.0705,0.9914,0.1686,48.041,33.1225,26.4199,57.5622,0.9334,4938.2774,3238.9619,5010.1395,208.9266,-0.1113,1132.5387,1.746,0.8326,4.4422,469.0
2026-03-10 20:57:27.283552468+00:00,0.1273,1.4782,0.1257,0.0767,0.9992,0.6885,45.5913,30.8733,27.8649,71.5161,0.9308,4753.9873,3197.6103,5046.5696,210.7295,-0.0855,1162.0138,2.6208,0.8564,4.2843,469.0
2026-03-10 21:02:27.357975688+00:00,0.1226,1.4805,0.0957,0.0706,0.947,0.4033,48.5431,32.602,29.9739,67.7197,0.9171,4810.4519,3202.5735,5175.6858,209.6202,-0.1276,1208.6706,1.9001,0.8059,4.6559,469.0
2026-03-10 21:07:27.432398908+00:00,0.1116,1.4519,0.0804,0.0659,0.9851,0.6636,47.2704,31.7273,26.619,74.4105,0.9353,4693.9351,3187.5482,5265.4778,210.9745,-0.0823,1191.293,1.8318,0.8529,4.337,469.0
2026-03-10 21:12:27.506822128+00:00,0.1205,1.4153,0.1126,0.059,0.9995,0.6141,48.5486,32.1068,28.3258,65.1505,0.9928,4907.3715,3138.0454,4946.0886,209.6198,-0.1254,1224.8383,1.9898,0.8324,4.6126,471.0
2026-03-10 21:17:27.581245348+00:00,0.1162,1.4108,0.0779,0.064,0.949,0.3658,49.3605,32.7439,28.7021,67.5351,0.9201,4775.9132,3278.3604,5076.7396,210.3199,-0.1076,1278.23,1.4445,0.8311,4.4104,471.0
2026-03-10 21:22:27.655668568+00:00,0.1082,1.491,0.0909,0.0902,0.9539,0.8218,47.7978,32.4085,28.1097,64.9771,0.9265,4763.6045,3193.9634,4926.651,211.8462,-0.1007,1150.2176,1.6232,0.9118,4.6291,472.0
2026-03-10 21:27:27.730091788+00:00,0.1157,1.3896,0.1062,0.0701,0.972,0.3217,48.3508,31.9715,27.6999,69.9019,0.9339,4789.3254,3221.6985,4988.7619,210.7066,-0.106,1292.5676,0.8624,0.8921,4.6925,472.0
2026-03-10 21:32:27.804515008+00:00,0.123,1.4926,0.0988,0.0853,0.9247,0.8571,48.0262,32.4906,26.9484,71.3869,0.9348,5001.043,3170.0707,4921.925,208.9677,-0.0876,1275.247,2.1441,0.8938,4.387,472.0
2026-03-10 21:37:27.878938228+00:00,0.1085,1.4434,0.0977,0.0896,0.9533,0.8964,48.4205,32.3255,28.2359,69.9924,0.9554,4835.3222,3226.5724,5150.2311,207.1902,-0.1022,1130.9663,2.3561,0.8755,4.3739,472.0
2026-03-10 21:42:27.953361448+00:00,0.1079,1.4462,0.0858,0.0802,1.0143,0.815,48.0828,31.6855,27.8768,68.1062,0.9378,4787.4565,3268.7096,5021.405,209.8366,-0.1031,1152.2484,2.1025,0.8622,4.8328,472.0
2026-03-10 21:47:28.027784668+00:00,0.0996,1.3817,0.0999,0.077,0.935,0.4458,47.5864,31.3531,26.2764,65.709,0.946,4569.3746,3209.9975,5026.4098,210.6455,-0.1475,1183.8461,2.0714,0.894,4.5688,473.0
2026-03-10 21:52:28.102207888+00:00,0.1259,1.4441,0.112,0.0813,0.9756,1.2641,47.276,34.8207,29.3198,66.8444,0.933,4908.2396,3221.6339,5004.4333,210.231,-0.092,1161.8632,1.9532,0.8598,4.6084,473.0
2026-03-10 21:57:28.176631109+00:00,0.1282,1.4745,0.1002,0.0758,0.9657,0.5456,49.2724,31.3359,26.9079,62.0781,0.9405,4744.4088,3252.6802,5033.8669,208.6832,-0.0624,1223.2795,2.5894,0.8685,4.2971,473.0
2026-03-10 22:02:28.251054329+00:00,0.1235,1.3965,0.09,0.092,0.9451,0.5723,48.3508,34.0505,26.3076,68.9094,0.9488,4731.7879,3242.4408,5036.9422,210.2275,-0.1098,1225.3994,1.926,0.8916,4.3473,473.0
2026-03-10 22:07:28.325477549+00:00,0.1345,1.4699,0.085,0.0988,0.9566,0.4934,48.6644,30.9723,27.2852,65.6053,0.9473,4738.9402,3262.6486,4938.3323,210.9898,-0.0868,1205.661,2.3426,0.8745,4.5318,473.0
2026-03-10 22:12:28.399900769+00:00,0.1213,1.4536,0.0903,0.0945,1.0026,0.1611,48.3193,33.2153,26.9287,56.0402,0.9896,4917.2019,3219.2521,4848.0968,212.0903,-0.1165,1214.9602,2.3018,0.8633,4.4431,473.0
2026-03-10 22:17:28.474323989+00:00,0.1259,1.4242,0.1047,0.0585,0.9666,0.8885,48.7806,34.6756,27.6901,66.2628,0.9494,4796.6269,3219.2195,4880.5323,209.6611,-0.0803,1194.6452,1.4327,0.8739,4.3493,473.0
2026-03-10 22:22:28.548747209+00:00,0.1246,1.4842,0.1041,0.0756,0.9713,0.3283,47.2832,31.4937,26.5091,59.1715,0.9458,4678.2351,3214.3621,4855.0367,213.6854,-0.0896,1215.8658,2.2454,0.8533,4.5419,473.0
2026-03-10 22:27:28.623170429+00:00,0.1186,1.3619,0.0904,0.08,0.998,0.7759,48.0665,30.9989,28.5376,64.8331,0.9001,4783.6692,3251.8852,5017.5421,212.1799,-0.1073,1276.5128,1.5368,0.8652,4.2438,473.0
2026-03-10 22:32:28.697593649+00:00,0.112,1.4639,0.0735,0.0846,0.9413,0.8479,48.4044,31.3562,29.6573,67.4851,0.9548,4733.4771,3174.095,4926.517,210.2524,-0.1086,1104.5257,1.7582,0.8681,4.5455,473.0
2026-03-10 22:37:28.772016869+00:00,0.1532,1.5148,0.105,0.0627,0.9186,0.681,49.0341,31.9709,28.127,69.5769,0.9105,4828.7633,3231.833,5088.209,210.3924,-0.0871,1200.7163,1.9106,0.813,4.3649,474.0
2026-03-10 22:42:28.846440089+00:00,0.1132,1.5076,0.0892,0.0626,1.0031,0.2924,50.1385,32.4828,26.2669,55.4544,0.961,4769.0866,3337.8462,5021.6596,212.0834,-0.0992,1218.5906,2.4838,0.8279,4.6063,477.0
2026-03-10 22:47:28.920863309+00:00,0.11,1.4656,0.1083,0.0931,0.9541,0.3977,48.326,31.94,26.9041,64.9281,0.9528,4674.4563,3221.5372,4834.8121,208.5551,-0.1246,1196.0499,1.6965,0.8718,4.5152,477.0
2026-03-10 22:52:28.995286529+00:00,0.1265,1.4379,0.0909,0.0744,0.9768,0.0,47.4711,31.37,28.2655,60.201,0.966,4793.4009,3128.1706,4963.0566,208.7965,-0.1306,1212.5142,2.1155,0.854,4.5792,477.0
2026-03-10 22:57:29.069709749+00:00,0.1238,1.4246,0.0881,0.0651,0.9271,0.4651,47.0435,34.9318,25.6397,64.4344,0.9373,4795.4564,3182.5907,4808.9437,208.0681,-0.0882,1247.9502,1.3588,0.8495,4.701,477.0
2026-03-10 23:02:29.144132969+00:00,0.0989,1.4379,0.1018,0.069,0.9617,0.7408,47.2761,31.6993,26.5207,67.0266,0.9505,4699.7206,3237.2475,4897.0216,209.6173,-0.1153,1179.3509,1.9083,0.8588,4.3999,477.0
2026-03-10 23:07:29.218556189+00:00,0.1368,1.4718,0.1283,0.0839,0.9171,0.4287,47.3807,31.0698,26.023,59.2336,0.9635,4643.1942,3159.7644,4955.8758,208.71,-0.0993,1288.3586,1.7919,0.7905,4.3532,477.0
2026-03-10 23:12:29.292979409+00:00,0.1186,1.4177,0.109,0.0718,0.9519,0.323,45.6791,33.2458,28.1385,63.6421,0.9314,4822.6091,3141.3262,4914.9171,209.4676,-0.0882,1140.6066,2.4878,0.8449,4.6802,478.0
2026-03-10 23:17:29.367402629+00:00,0.1033,1.4803,0.1016,0.0824,0.9306,0.4107,47.4595,33.2697,30.5946,57.3555,0.9622,4777.5486,3117.244,5169.6425,209.948,-0.124,1224.821,1.6834,0.8452,4.7539,478.0
2026-03-10 23:22:29.441825849+00:00,0.1378,1.5353,0.1043,0.0702,0.9237,0.8646,48.5734,34.1187,26.4868,62.1554,0.9613,4782.7855,3187.5028,5067.3916,207.9323,-0.1203,1199.458,1.3581,0.8554,4.6922,478.0
2026-03-10 23:27:29.516249069+00:00,0.1294,1.4475,0.079,0.0626,0.9409,0.4837,48.0603,34.8918,28.9796,73.0846,0.9473,4859.6666,3296.7026,4970.496,212.0493,-0.0675,1210.396,1.8109,0.8756,4.1504,478.0
2026-03-10 23:32:29.590672289+00:00,0.101,1.3962,0.0865,0.0942,0.8812,1.0574,47.7931,32.5194,27.3233,65.2182,0.9816,4644.9055,3168.1285,5128.4195,211.7878,-0.1082,1230.456,1.7374,0.839,4.5903,478.0
2026-03-10 23:37:29.665095509+00:00,0.1467,1.3962,0.0699,0.084,0.9152,0.3288,46.7024,31.5676,26.4158,65.6656,0.9603,4804.8242,3252.5499,4912.298,209.3101,-0.0796,1175.2739,2.0816,0.8903,4.3599,478.0
2026-03-10 23:42:29.739518729+00:00,0.1299,1.4811,0.1208,0.0767,0.9735,0.5652,48.8403,29.1466,29.877,66.0954,0.9165,4853.0062,3183.2571,4970.1037,212.2228,-0.0499,1244.0931,2.5129,0.8208,4.6344,479.0
2026-03-10 23:47:29.813941949+00:00,0.1198,1.4476,0.1183,0.0748,0.9604,0.37,48.4095,30.5932,30.5918,74.9273,0.9698,4785.3882,3176.7636,5076.8514,210.5827,-0.0952,1279.0016,1.8506,0.8708,4.4621,479.0
2026-03-10 23:52:29.888365170+00:00,0.1439,1.4851,0.1047,0.0946,0.9178,1.1223,47.9897,32.3128,28.4942,68.1675,0.9368,4686.7079,3231.0172,4899.5937,211.6487,-0.1172,1188.4013,2.1316,0.8344,4.4496,479.0
2026-03-10 23:57:29.962788390+00:00,0.1224,1.4287,0.1016,0.0859,0.9664,0.5539,46.238,30.2286,28.435,71.8505,0.966,4747.1336,3107.978,5061.6531,207.9652,-0.0975,1179.2908,1.9458,0.885,4.4411,479.0
2026-03-11 00:02:30.037211610+00:00,0.1196,1.4832,0.0814,0.0915,0.9237,1.1384,47.6074,29.6223,28.0747,61.3164,0.9559,4763.8828,3300.1621,5026.3505,209.4955,-0.1038,1250.6142,2.186,0.8566,4.41,479.0
2026-03-11 00:07:30.111634830+00:00,0.1101,1.4437,0.0974,0.0742,0.9717,0.374,48.347,32.0987,27.8261,60.4732,0.8972,4673.6817,3232.239,5052.9269,210.9423,-0.0987,1239.2962,1.5951,0.8138,4.3081,479.0
2026-03-11 00:12:30.186058050+00:00,0.1287,1.4207,0.1215,0.0805,0.9465,0.9583,47.9771,33.1651,28.416,60.1705,0.9621,4829.7099,3263.0849,5161.7664,209.7541,-0.0857,1137.3748,1.9769,0.8531,4.4426,479.0
2026-03-11 00:17:30.260481270+00:00,0.1271,1.434,0.1016,0.084,0.9402,0.5354,48.1536,31.6303,28.8233,76.6145,0.9456,4800.2563,3184.5273,5040.9982,209.7362,-0.0834,1222.1048,2.3641,0.862,4.5197,480.0
2026-03-11 00:22:30.334904490+00:00,0.1202,1.4021,0.0932,0.0745,0.9473,0.751,48.5484,33.3452,30.0119,66.1317,0.9408,4748.5656,3229.7832,5011.3436,209.834,-0.1401,1231.0161,1.6816,0.8568,4.7243,480.0
2026-03-11 00:27:30.409327710+00:00,0.1082,1.5296,0.0789,0.079,1.0268,0.1341,48.1238,32.9249,27.3926,64.479,0.9416,4878.8419,3255.9683,4865.238,210.5602,-0.0762,1197.8089,1.9168,0.8599,4.5768,481.0
2026-03-11 00:32:30.483750930+00:00,0.1219,1.4461,0.1166,0.0742,0.9272,0.6045,48.5197,33.7238,28.1767,60.7225,0.9658,4758.2413,3194.5574,5018.9257,210.1672,-0.0945,1260.0219,1.9586,0.8433,4.4565,481.0
2026-03-11 00:37:30.558174150+00:00,0.119,1.4758,0.0992,0.084,0.9568,0.1793,47.3252,35.2602,27.9216,69.1303,0.9316,4918.3924,3147.6078,4956.8049,212.3371,-0.1115,1135.8347,1.3927,0.8332,4.4455,481.0
2026-03-11 00:42:30.632597370+00:00,0.1,1.4285,0.0789,0.0668,0.9734,0.5771,47.0218,35.921,29.2606,60.8438,0.9723,4778.4857,3143.4125,4988.9185,208.5159,-0.0853,1113.9906,2.2744,0.8007,4.0521,481.0
2026-03-11 00:47:30.707020590+00:00,0.0979,1.4079,0.0889,0.0857,0.9211,0.0445,48.3819,33.0975,30.9158,66.5336,0.9196,4723.6367,3174.631,4957.391,210.1418,-0.121,1242.5962,1.7579,0.8675,4.4412,481.0
2026-03-11 00:52:30.781443810+00:00,0.1285,1.4406,0.0847,0.0831,0.9022,0.4718,48.5459,31.3102,29.31,63.2633,0.9559,4726.0517,3213.619,5044.2361,211.0559,-0.1201,1167.4812,1.9672,0.8652,4.5202,482.0
2026-03-11 00:57:30.855867030+00:00,0.081,1.494,0.0984,0.078,0.932,0.8287,48.4152,32.0928,29.0016,54.1382,0.9654,4807.2865,3190.2304,4910.8444,208.1345,-0.0788,1198.6137,2.2315,0.9073,4.4082,482.0
2026-03-11 01:02:30.930290250+00:00,0.1231,1.4292,0.1025,0.0845,0.9728,0.6643,48.1053,34.3599,29.1371,62.7342,0.965,4714.3612,3170.6352,5019.0846,209.4845,-0.0987,1154.6802,2.272,0.8488,4.421,482.0
2026-03-11 01:07:31.004713470+00:00,0.1128,1.4152,0.094,0.0764,0.9397,0.1298,47.7408,30.6602,29.5725,62.0185,0.9537,4811.5521,3240.6815,4906.2584,210.2608,-0.0686,1234.0923,1.5104,0.8583,4.1277,482.0
2026-03-11 01:12:31.079136690+00:00,0.1396,1.4562,0.1093,0.0733,0.9431,0.0,48.1688,34.1715,30.9529,63.0214,0.9459,4767.9584,3172.3362,4838.1137,212.2543,-0.1137,1213.6318,2.1517,0.8545,4.2914,482.0
2026-03-11 01:17:31.153559910+00:00,0.1126,1.47,0.1009,0.0854,0.9773,0.6491,48.3034,31.7451,26.0371,73.5736,0.939,4766.1239,3164.1439,4969.2439,210.2046,-0.0942,1194.6951,2.3797,0.876,4.335,483.0
2026-03-11 01:22:31.227983130+00:00,0.1299,1.5157,0.1127,0.0859,0.9258,0.9744,48.3514,32.3407,28.783,57.4147,0.9256,4796.6696,3256.3628,5041.7504,211.137,-0.0923,1150.6136,1.7235,0.8346,4.3915,484.0
2026-03-11 01:27:31.302406350+00:00,0.114,1.4642,0.0957,0.0749,0.9473,0.2108,50.0857,30.7885,24.97,66.8021,0.9363,4880.3747,3233.0336,4930.0704,211.2352,-0.0919,1193.5904,2.3039,0.8545,4.0439,485.0
2026-03-11 01:32:31.376829570+00:00,0.1217,1.4758,0.1365,0.0741,0.9046,1.1292,47.2634,30.0144,29.2131,58.6779,0.9308,4756.5605,3126.4984,5012.2932,205.8663,-0.0876,1213.3478,2.1515,0.8508,4.4715,485.0
2026-03-11 01:37:31.451252790+00:00,0.1311,1.4788,0.0932,0.0782,0.9596,0.4981,50.5808,31.5817,28.7367,62.5746,0.9275,4814.7303,3120.1495,4967.3318,210.1206,-0.0908,1178.7282,2.1839,0.8723,4.4865,485.0
2026-03-11 01:42:31.525676011+00:00,0.1131,1.4039,0.0892,0.0745,0.9569,0.0,46.9945,33.9545,27.4232,55.8808,0.9861,4835.5439,3133.5359,4906.812,209.3465,-0.0996,1180.0947,2.3325,0.9167,4.5616,485.0
2026-03-11 01:47:31.600099231+00:00,0.1349,1.4115,0.0877,0.0953,0.9739,0.0317,48.3085,30.9471,24.8793,67.8348,0.9156,4703.2125,3198.1625,5050.1567,212.2547,-0.1388,1200.4152,1.6339,0.8599,4.4355,485.0
2026-03-11 01:52:31.674522451+00:00,0.1051,1.4066,0.0975,0.0832,0.9156,0.731,47.0441,34.4188,28.0701,73.5277,0.9725,4841.821,3270.7067,4941.3807,211.048,-0.0827,1226.9515,1.6101,0.8067,4.6237,485.0
2026-03-11 01:57:31.748945671+00:00,0.1244,1.3967,0.0794,0.0801,0.9442,0.5389,48.245,31.1407,28.3587,63.9284,0.9253,4865.2304,3286.8427,5033.716,211.3121,-0.1475,1216.9577,2.4532,0.8148,4.7677,485.0
2026-03-11 02:02:31.823368891+00:00,0.1338,1.4818,0.1035,0.0707,0.9116,0.9447,48.7857,30.3977,28.0196,66.869,0.9296,4877.2915,3245.0295,4868.5832,210.7794,-0.1247,1247.0431,1.8659,0.8817,4.2889,485.0
