timestamp,acok_n_signal_vdc,acoustic_noise_db,ambient_temp_c,axis_calib_position_deg,axis_drop_motors_off_mm,bearing_grease_interval_h,bearing_temp_c,bleeder_temp_c,brake_coil_current_a,brake_coil_resistance_ohm,brake_holding_torque_nm,brake_release_ok,brake_release_voltage_vdc,breaker_f5_ok,breaker_f6_ok,cabinet_ambient_temp_c,cabinet_input_voltage_vac,cabinet_rated_voltage_vac,cable_insulation_resistance_mohm,connector_torque_nm,contactor_k41_coil_vdc,contactor_k41_contact_vac,contactor_k41_resistance_ohm,control_module_supply_vdc,cooling_fan_ok,cpu_led_ok,cpu_load_pct,cross_connection_count,drive_module_led_ok,drive_module_psu_output_vdc,drive_module_supply_vdc,drive_module_terminal_voltage_vac,drive_module_x1_input_vac,drive_motor_temp_c,dsqc604_dcok_led_ok,dsqc604_input_vac,dsqc604_output_current_a,dsqc604_output_vdc,dsqc661_dcok_led_ok,dsqc661_input_vac,dsqc661_output_vdc,dsqc662_connected,dsqc662_input_vdc,dsqc662_status_led,duty_cycle_pct,earth_fault_current_ma,earth_fault_f4_ok,emi_level_dbuvm,ethernet_axc_led_ok,ethernet_link_ok,ethernet_packet_loss_pct,ethernet_ping_ms,event_log_error_count,fieldbus_msg_rate,flexpendant_connected,flexpendant_current_a,flexpendant_power_led_ok,flexpendant_supply_vdc,fuse_f2_ok,fuse_f6_ok,fuse_q1_ok,gearbox_oil_level_mm,gearbox_oil_temp_c,gearbox_surface_temp_c,input_filter_output_vac,intermittent_error_rate,io_bus_load_pct,io_update_interval_ms,joint_backlash_arcmin,joint_contact_resistance_ohm,load_insulation_resistance_mohm,main_computer_supply_vdc,main_switch_on,mains_frequency_hz,mains_phase_ok,mains_voltage_vac,oil_stain_area_cm2,parallel_bar_deviation_mm,program_cycle_time_ms,rapid_instruction_count,service_outlet_current_a,service_outlet_voltage_vac,switch_q12_closed,system_power_led_ok,tcp_orientation_error_deg,tcp_position_error_mm,temp_variation_rate_c_h,tool_load_kg,transformer_primary_vac,transformer_secondary_vac,transformer_t1_primary_vac,transformer_t1_secondary_vac,usb_connected,vibration_rms_mm_s,voltage_after_f6_vac,voltage_after_main_switch_vac,voltage_after_q12_vac,voltage_after_q1_vac,voltage_before_f6_vac,voltage_before_fuse_vac,voltage_before_q1_vac,voltage_deviation_pct
2026-04-06T16:25:00+00:00,0.0801,62.5763,18.2021,-0.0053,0.5417,64.4486,62.1776,48.5696,0.3820,19.2475,8.0244,1.0000,24.7175,1.0000,1.0000,21.7742,236.4444,230.0000,809.0636,2.4110,24.1216,0.1242,0.0468,23.9208,1.0000,1.0000,21.7894,14.0000,1.0000,24.8366,23.9973,0.0000,225.1243,52.4308,1.0000,240.2648,1.3744,24.1232,1.0000,239.4889,24.2677,1.0000,25.6668,1.0000,64.8400,2.3861,1.0000,19.1672,1.0000,1.0000,0.2190,1.9357,0.6996,39.3831,1.0000,0.7844,1.0000,24.0468,1.0000,1.0000,1.0000,-0.7547,58.9270,42.9796,225.5824,0.0941,30.3738,50.9212,1.1689,0.0112,480.7650,23.2274,1.0000,50.0091,1.0000,236.7106,0.0126,0.0411,68.0523,131.3846,2.9340,232.3683,1.0000,1.0000,0.0430,0.0241,0.7841,4.9281,235.5839,24.7246,226.5363,40.1860,1.0000,1.4661,240.1677,230.5703,232.6578,236.2495,232.1951,230.3512,225.5831,-1.2553
2026-04-06T16:30:00+00:00,0.0455,58.3990,60.3386,-0.0058,0.1154,64.5320,38.6207,45.7398,0.3673,20.4965,8.7591,1.0000,24.4920,1.0000,1.0000,32.8546,227.6683,230.0000,812.1928,2.2679,23.3021,0.1892,0.0331,25.1642,1.0000,1.0000,44.2468,7.0000,1.0000,23.8480,24.0161,0.0000,227.9515,34.7859,1.0000,238.9883,1.8564,22.8518,1.0000,229.9834,24.7491,1.0000,26.1423,1.0000,68.8103,1.5934,1.0000,18.2124,1.0000,1.0000,0.1736,1.4092,0.3223,40.2566,1.0000,0.8457,1.0000,23.6868,1.0000,1.0000,1.0000,-0.3745,52.1347,45.0055,222.1684,0.2383,22.7145,49.3023,0.6922,0.0102,481.4320,24.4365,1.0000,50.0298,1.0000,234.2905,0.0000,0.0689,20.1342,186.3805,2.4682,235.6111,1.0000,1.0000,0.0620,0.2351,0.5806,5.0435,230.8061,23.2384,237.6346,40.9241,1.0000,0.9634,224.3725,228.8879,236.4946,220.0761,233.5189,233.2289,226.7569,-0.8601
2026-04-06T16:35:00+00:00,0.0523,56.0168,22.3637,-0.0147,0.3086,64.6154,38.6983,53.1344,0.4083,20.7958,8.3704,1.0000,24.4178,1.0000,1.0000,25.3502,241.6604,230.0000,774.3390,2.4993,25.6554,0.2191,0.0508,23.9620,1.0000,1.0000,46.6088,7.0000,1.0000,23.2033,23.3746,0.0000,246.1826,45.2977,1.0000,236.8572,1.4612,24.3222,1.0000,219.9035,24.0809,1.0000,26.1125,1.0000,55.8367,2.2591,1.0000,27.7563,1.0000,1.0000,0.3700,1.5382,0.6697,58.2542,1.0000,0.9634,1.0000,23.5844,1.0000,1.0000,1.0000,-0.5644,44.3926,44.5100,233.4120,0.2653,25.1412,50.0651,1.0092,0.0072,489.0657,23.6814,1.0000,49.9721,1.0000,219.1654,0.0331,0.0307,18.7375,111.4596,2.7156,218.7216,1.0000,1.0000,0.0489,0.1337,0.4839,4.9446,221.1294,24.1878,221.3735,44.4722,1.0000,1.3063,241.5469,229.5267,232.7830,234.8016,233.8454,212.0377,238.9562,0.5418
2026-04-06T16:40:00+00:00,0.0040,47.8018,24.2393,-0.0183,0.1949,64.6988,44.8826,58.7470,0.4372,20.4028,8.8774,1.0000,24.8691,1.0000,1.0000,25.0917,243.2334,230.0000,873.5109,2.5274,24.7527,0.1637,0.0384,24.5359,1.0000,1.0000,28.1703,8.0000,1.0000,24.4034,23.2928,0.0000,233.2733,46.1526,1.0000,242.6416,1.2513,23.6296,1.0000,226.1852,23.6329,1.0000,26.0573,1.0000,75.1095,2.7792,1.0000,24.6046,1.0000,1.0000,0.0894,2.6111,0.7662,31.3783,1.0000,0.8564,1.0000,24.4007,1.0000,1.0000,1.0000,0.0835,59.6933,45.6537,230.9762,0.2813,27.5475,50.1811,0.9544,0.0077,428.9860,23.7042,1.0000,49.9794,1.0000,224.9828,0.0015,0.0501,79.9215,155.6720,3.3405,219.1229,1.0000,1.0000,0.0442,0.2167,0.8295,4.9289,236.0725,23.5837,227.0848,41.0021,1.0000,1.6455,233.2337,231.1393,234.7856,226.9266,244.6833,217.0144,223.6516,-1.1686
2026-04-06T16:45:00+00:00,0.0474,49.0281,22.3560,-0.0061,0.2219,64.7821,43.6585,54.4518,0.3597,19.9969,8.2510,1.0000,24.3588,1.0000,1.0000,26.2455,231.6365,230.0000,805.3036,2.4186,24.3956,0.2020,0.0439,24.4626,1.0000,1.0000,19.0182,10.0000,1.0000,23.8675,24.2336,0.0000,226.5072,44.6087,1.0000,244.0162,1.6341,24.4230,1.0000,234.2443,23.9570,1.0000,25.7780,1.0000,56.2367,2.8304,1.0000,24.5353,1.0000,1.0000,0.0947,2.3689,0.5083,37.8022,1.0000,0.9583,1.0000,23.8869,1.0000,1.0000,1.0000,0.0526,46.7472,42.4241,229.1320,0.2443,24.9644,49.9840,1.1742,0.0087,518.0875,24.0799,1.0000,49.9537,1.0000,228.2921,0.0015,0.0584,22.9957,158.4155,3.2405,234.6348,1.0000,1.0000,0.0788,0.1610,0.3720,4.9798,220.1067,24.2125,237.0913,40.4963,1.0000,1.0672,238.7714,223.6713,216.6144,229.8705,230.3282,215.1396,240.8045,-0.9270
2026-04-06T16:50:00+00:00,0.0386,54.3392,22.9911,-0.0718,0.2142,64.8655,44.2562,47.6456,0.3886,18.7097,8.4630,1.0000,24.2293,1.0000,1.0000,25.7976,233.7356,230.0000,676.1901,2.7640,23.5983,0.2133,0.0571,23.2905,1.0000,1.0000,52.3244,11.0000,1.0000,24.4527,24.4184,0.0000,235.5381,46.5256,1.0000,231.1458,1.5519,24.1501,1.0000,231.1509,23.9792,1.0000,25.8383,1.0000,61.3465,3.3877,1.0000,22.6398,1.0000,1.0000,0.0000,25.5751,0.7767,30.3776,1.0000,0.8373,1.0000,24.2274,1.0000,1.0000,1.0000,0.6506,39.7421,38.6257,242.5750,0.3405,33.4018,49.5365,0.9266,0.0119,477.6112,23.8149,1.0000,49.9984,1.0000,229.4864,0.0000,0.0377,21.4453,133.9614,3.3025,232.4589,1.0000,1.0000,0.0602,0.0900,0.3684,5.0490,232.2778,23.9534,232.1771,42.4031,1.0000,0.9142,232.5587,217.0720,233.1769,225.2673,229.3440,227.3829,227.6002,0.7128
2026-04-06T16:55:00+00:00,0.0764,50.0785,21.8473,0.0021,0.5209,64.9489,41.6986,60.3262,0.4524,17.9890,8.7412,1.0000,23.5628,1.0000,1.0000,30.4634,237.3189,230.0000,712.0775,2.4868,24.8921,0.1119,0.0488,24.1490,1.0000,1.0000,29.8372,9.0000,1.0000,24.1349,24.0913,0.0000,226.0802,51.1109,1.0000,239.8737,1.7406,24.3149,1.0000,233.1183,24.8293,1.0000,25.7913,1.0000,73.0679,0.0000,1.0000,21.9008,1.0000,1.0000,0.1663,1.5613,0.4597,19.6742,1.0000,0.7332,1.0000,24.2433,1.0000,1.0000,1.0000,-0.2694,39.3904,40.0753,223.4671,0.1327,17.0343,49.3337,1.2266,0.0130,573.8284,24.2004,1.0000,49.9576,1.0000,234.2826,2.1717,0.0575,19.6303,133.3105,7.9402,224.6481,1.0000,1.0000,0.0921,0.2167,0.6547,4.9118,224.3833,24.0669,229.6698,41.8609,1.0000,0.9212,234.5331,231.9422,230.5179,222.1645,240.7107,220.3561,222.1607,1.3513
2026-04-06T17:00:00+00:00,0.0599,55.8105,26.9010,-0.0174,0.1111,65.0323,38.8648,51.0476,0.3652,20.0269,8.3151,1.0000,23.2890,1.0000,1.0000,26.4049,233.7565,230.0000,959.3670,2.4036,24.6350,0.2103,0.0496,24.0704,1.0000,1.0000,34.7031,11.0000,1.0000,23.5759,24.5524,0.0000,219.2021,44.3938,1.0000,232.9250,1.4692,24.2408,1.0000,228.8114,23.1685,1.0000,25.1335,1.0000,51.7180,0.0551,1.0000,23.7332,1.0000,1.0000,0.0000,1.4058,0.1566,40.6996,1.0000,0.6601,1.0000,24.6096,1.0000,1.0000,1.0000,-0.2538,41.9818,43.0317,242.2478,0.1173,32.5823,49.5775,0.6803,0.0093,576.7718,23.9755,1.0000,50.0287,1.0000,231.2261,0.0000,0.0742,20.8116,113.9923,3.4428,232.5137,1.0000,1.0000,0.0750,0.0535,0.5719,5.0185,227.4768,23.6041,231.7319,41.7536,1.0000,0.8397,234.8999,235.7548,232.5649,239.8963,229.0624,241.6586,226.1778,1.9139
2026-04-06T17:05:00+00:00,0.0396,55.5779,22.5414,0.0087,0.1578,65.1156,45.0245,43.1483,0.3377,21.2259,8.2055,1.0000,24.3229,1.0000,1.0000,28.5497,233.0170,230.0000,793.7342,2.5155,23.9233,0.1771,0.0617,24.1584,1.0000,1.0000,33.3474,7.0000,1.0000,24.0280,23.9585,0.0000,239.4693,40.6669,1.0000,228.5080,1.5216,25.1473,1.0000,224.7163,24.5355,1.0000,25.4667,1.0000,63.2236,1.3802,1.0000,25.5816,1.0000,1.0000,0.0000,2.2008,0.3124,39.9058,1.0000,0.8636,1.0000,23.4200,1.0000,1.0000,1.0000,0.4847,52.2365,46.2067,230.2193,0.2448,18.1453,49.2537,1.1935,0.0042,530.5798,24.0953,1.0000,49.9107,1.0000,220.7861,0.0000,0.0413,56.8984,210.1859,2.6504,220.2851,1.0000,1.0000,0.0484,0.2001,0.6479,5.0457,233.4795,23.6328,231.2380,43.7754,1.0000,1.3010,237.8990,223.0934,226.3493,235.6293,236.0446,229.8524,230.4745,-0.2889
2026-04-06T17:10:00+00:00,0.0577,54.0196,22.8166,-0.0359,0.3375,65.1990,44.2912,54.2563,0.4211,18.8755,8.0322,1.0000,24.7729,1.0000,1.0000,25.9852,226.3839,230.0000,815.4740,2.5397,24.7836,0.2924,0.0274,23.6380,1.0000,1.0000,34.0068,12.0000,1.0000,24.6280,23.9739,0.0000,222.3889,45.2054,1.0000,229.6566,1.1985,24.2502,1.0000,230.8654,23.1633,1.0000,24.8896,1.0000,63.3634,1.2068,1.0000,24.9305,1.0000,1.0000,0.1218,2.5849,0.3111,23.5415,1.0000,0.7461,1.0000,24.4411,1.0000,1.0000,1.0000,-0.2087,49.2399,44.0993,217.3346,0.1531,29.2538,51.1206,0.7966,0.0128,543.6106,23.6631,1.0000,49.9820,1.0000,232.6234,0.0000,0.0585,17.3266,129.4009,2.6025,252.5236,1.0000,1.0000,0.0486,0.0951,0.1366,4.9581,233.5980,24.2068,219.5350,42.6919,1.0000,0.9844,229.7735,237.4042,237.9414,234.4486,231.3413,231.4952,238.6561,0.6947
2026-04-06T17:15:00+00:00,0.0499,51.6909,21.1399,0.0112,0.6777,65.2824,33.0935,60.2865,0.4571,20.3623,8.2886,1.0000,24.7849,1.0000,1.0000,30.1939,218.3572,230.0000,683.1229,2.3100,24.7529,0.2099,0.0612,23.4639,1.0000,1.0000,32.9611,5.0000,1.0000,23.9284,23.5598,0.0000,246.9168,31.1575,1.0000,236.9864,1.6671,23.3855,1.0000,230.4688,24.3896,1.0000,25.7940,1.0000,74.5845,1.5598,1.0000,21.1666,1.0000,1.0000,0.1497,1.6137,0.0781,73.4189,1.0000,0.8742,1.0000,24.0079,1.0000,1.0000,1.0000,-0.1348,55.1663,46.0251,228.7635,0.1341,22.0916,48.9753,1.1710,0.0121,514.9385,24.0929,1.0000,50.0151,1.0000,234.2130,0.0316,0.0296,17.5500,137.7348,3.1118,239.0498,1.0000,1.0000,0.0763,0.1882,0.3948,5.0972,239.2251,24.6795,227.5901,41.3322,1.0000,1.3302,223.7907,218.6395,231.7280,236.2690,236.3547,222.4804,235.5119,0.3641
2026-04-06T17:20:00+00:00,0.0580,51.9833,17.7765,-0.0192,0.5934,65.3658,44.1570,55.6450,0.4541,20.5116,8.8313,1.0000,23.7188,1.0000,1.0000,32.8926,220.4083,230.0000,987.6389,2.4431,24.1972,0.1541,0.1287,23.7715,1.0000,1.0000,35.5070,13.0000,1.0000,23.5033,23.2511,0.0000,226.6236,50.3371,1.0000,240.1126,1.5125,24.5142,1.0000,237.0875,23.8035,1.0000,25.7199,0.0000,54.3815,3.3318,1.0000,24.2752,1.0000,1.0000,0.0381,2.2246,0.0550,36.3938,1.0000,0.8200,1.0000,23.8185,1.0000,1.0000,1.0000,0.1353,54.6711,44.0805,236.6205,0.2029,24.6859,50.9457,0.7865,0.0077,495.5962,24.5304,1.0000,50.0092,1.0000,233.8626,0.0280,0.0569,16.7344,165.1095,2.4708,234.2939,1.0000,1.0000,0.0416,0.1998,0.6225,5.0250,229.4324,23.5692,241.1540,41.4652,1.0000,1.3780,229.4553,226.1444,224.8608,233.4687,235.0056,222.2652,230.4410,0.0265
2026-04-06T17:25:00+00:00,0.0419,54.2807,26.7952,0.0050,0.4054,65.4491,39.9555,49.3738,0.3647,20.4068,8.5751,1.0000,23.4250,1.0000,1.0000,25.0209,246.4383,230.0000,750.8314,2.5713,23.1742,0.1091,0.0493,23.9531,1.0000,1.0000,27.9968,8.0000,1.0000,23.2375,24.8902,0.0000,244.7195,42.5648,1.0000,234.0051,1.4752,23.7934,1.0000,226.7579,24.8764,1.0000,25.8567,1.0000,78.3427,0.0000,1.0000,21.7085,1.0000,1.0000,0.0000,1.6660,0.2952,44.8329,1.0000,0.7554,1.0000,23.4484,1.0000,1.0000,1.0000,-0.4270,55.9062,41.8825,227.4811,0.1262,19.4364,49.4362,1.0467,0.0158,560.2471,23.7275,1.0000,50.1347,1.0000,237.4574,0.0556,0.0564,20.5116,165.1286,2.2274,230.5218,1.0000,1.0000,0.0577,0.1386,0.6613,5.0562,232.1145,23.3745,225.4507,41.3667,1.0000,1.2874,225.3943,241.7715,226.0786,236.5145,227.2185,240.7035,238.6937,-1.2240
2026-04-06T17:30:00+00:00,0.0410,57.5604,20.8334,-0.0093,0.1285,65.5325,40.3484,49.7959,0.3457,19.0374,8.8929,1.0000,23.8973,1.0000,1.0000,27.3325,232.2250,230.0000,937.2188,2.5916,23.2646,0.1975,0.0496,24.5688,1.0000,1.0000,32.0724,8.0000,1.0000,23.6294,24.5430,0.0000,220.5562,49.4837,1.0000,227.2673,1.4541,24.6457,1.0000,230.3363,24.3234,1.0000,25.1049,1.0000,60.0712,3.7079,1.0000,34.1702,1.0000,1.0000,0.1035,1.6294,0.5329,43.4555,1.0000,0.7065,1.0000,24.2912,1.0000,1.0000,1.0000,1.2513,44.8493,43.1228,219.8240,0.2172,26.5958,49.5837,0.9687,0.0140,477.3758,24.4394,1.0000,50.0175,1.0000,235.7541,0.0190,0.0385,16.0790,119.0384,3.0932,225.7308,1.0000,1.0000,0.0366,0.1262,0.8487,5.0384,226.9796,24.4417,227.8037,43.1022,1.0000,1.6557,225.8457,232.4560,236.2291,225.4191,217.2763,242.2986,217.0208,-1.4148
2026-04-06T17:35:00+00:00,0.0558,56.1524,23.7414,-0.0102,0.3854,65.6159,36.8400,60.3501,0.3874,18.2786,8.6206,1.0000,23.1497,1.0000,1.0000,27.1232,228.3048,230.0000,812.9704,2.3608,22.8590,0.2653,0.0564,24.8723,1.0000,1.0000,40.4716,6.0000,1.0000,23.8031,23.3316,0.0000,237.0759,45.1136,1.0000,226.6226,1.4435,24.7406,1.0000,228.9980,24.2753,1.0000,25.9919,1.0000,62.6756,1.6938,1.0000,29.6427,1.0000,1.0000,0.0287,1.7925,0.5544,44.2933,1.0000,0.7517,1.0000,23.5573,1.0000,1.0000,1.0000,0.3201,47.2462,43.0840,228.8648,0.3101,30.0940,50.3607,0.9335,0.0073,520.9231,23.9753,1.0000,49.9498,1.0000,233.1683,0.0966,0.0580,17.3449,120.0821,2.6703,220.9597,1.0000,1.0000,0.6026,1.1771,0.6136,4.9944,231.2557,23.9766,226.2628,41.6117,1.0000,1.0225,241.4180,227.9129,229.4115,239.5060,218.4500,232.8692,231.7211,1.0000
2026-04-06T17:40:00+00:00,0.0552,53.0842,25.6059,-0.0050,0.5064,65.6993,58.9832,51.5820,0.4013,19.0548,8.5857,1.0000,23.4051,1.0000,1.0000,23.2896,238.7170,230.0000,864.5638,2.4524,24.9537,0.1697,0.0603,24.6704,1.0000,1.0000,34.3973,10.0000,1.0000,24.3936,24.0748,0.0000,233.4481,44.5052,1.0000,217.2123,1.6698,24.2985,1.0000,245.6904,23.5479,1.0000,25.7404,1.0000,58.0834,3.6098,1.0000,32.5711,1.0000,1.0000,0.0262,2.3484,0.1661,24.7781,1.0000,0.6914,1.0000,24.2485,1.0000,1.0000,1.0000,0.6795,42.9568,43.6315,224.0855,0.1528,23.5791,50.7571,0.9699,0.0056,451.8234,24.3526,1.0000,49.9952,1.0000,229.5159,0.0310,0.4000,26.8705,139.6616,3.0556,229.2146,1.0000,1.0000,0.0651,0.1237,0.6951,5.0746,233.0325,24.5980,229.3996,39.7406,1.0000,0.8775,234.2968,231.7408,229.9675,238.8902,217.3014,215.9809,232.1386,-1.2492
2026-04-06T17:45:00+00:00,0.0607,56.8029,21.5735,-0.0236,0.5682,65.7826,45.1105,48.2233,0.3990,20.1083,8.2062,1.0000,24.0053,1.0000,1.0000,63.4592,224.8287,230.0000,842.9761,2.4152,22.9482,0.2157,0.0476,24.4129,1.0000,1.0000,39.7615,9.0000,1.0000,23.4620,23.9520,0.0000,235.7804,48.2592,1.0000,232.4904,1.3149,23.3867,1.0000,224.8043,24.8665,1.0000,26.6388,1.0000,71.9536,2.4777,1.0000,21.9599,1.0000,1.0000,0.1499,1.9296,0.6990,103.8369,1.0000,0.7051,1.0000,24.9254,1.0000,1.0000,1.0000,0.0057,51.5978,44.4784,233.3935,0.2793,22.0000,49.7272,1.1823,0.0077,495.7489,24.0618,1.0000,49.9112,0.0000,218.5394,0.0834,0.0535,20.3423,138.6151,3.1227,224.0677,1.0000,1.0000,0.0854,0.2025,0.1069,5.0422,229.3217,23.3478,225.9765,41.9391,1.0000,1.3163,233.9795,238.2548,228.6358,232.6253,229.3707,227.0642,232.2228,-2.6654
2026-04-06T17:50:00+00:00,0.0666,52.7760,26.5376,-0.0008,0.5778,65.8660,34.7941,48.9551,0.3711,19.2648,8.1708,1.0000,24.1971,1.0000,1.0000,24.0488,234.0234,230.0000,805.6422,2.5546,24.0246,0.2370,0.0487,23.5179,1.0000,1.0000,39.1219,12.0000,1.0000,24.7458,23.8685,0.0000,236.6794,48.8990,1.0000,232.0210,1.6487,23.7790,1.0000,227.3461,25.3512,1.0000,25.9111,1.0000,57.4521,1.8243,1.0000,23.1186,1.0000,1.0000,0.3928,2.0340,0.7550,38.6693,0.0000,0.5444,1.0000,24.4704,1.0000,1.0000,1.0000,0.2629,41.1857,66.2396,235.3365,0.2077,25.2049,50.1521,0.7581,0.0111,474.5754,23.9840,1.0000,49.9960,1.0000,232.9644,0.1473,0.0671,16.6630,148.3346,2.6123,224.4701,1.0000,1.0000,0.0343,0.1534,0.2347,4.9826,217.5541,22.7188,233.3585,40.0633,1.0000,0.3260,237.4012,220.0284,236.9768,228.0128,213.7669,232.1615,218.8900,-0.0476
2026-04-06T17:55:00+00:00,0.0164,54.1884,20.1122,0.0069,0.5917,65.9494,41.7512,52.9906,0.4587,19.7959,8.6671,1.0000,23.8993,1.0000,1.0000,28.4632,230.5326,230.0000,776.3222,2.3272,22.8545,0.2344,0.0561,23.8037,1.0000,1.0000,44.3521,5.0000,1.0000,23.3582,23.8037,0.0000,226.5656,41.6709,1.0000,222.7920,1.1789,24.6436,1.0000,223.3937,24.9655,1.0000,25.1951,1.0000,60.3377,0.8064,1.0000,28.2750,1.0000,1.0000,0.0377,2.0418,0.1226,47.5001,1.0000,0.5747,1.0000,24.6679,1.0000,1.0000,1.0000,-0.5094,50.7266,43.4031,222.7117,0.2919,25.2798,52.2613,1.0929,0.0087,584.2531,24.1679,1.0000,49.9583,1.0000,231.4330,0.1030,0.0528,20.7857,150.9920,3.0147,220.2244,1.0000,1.0000,0.0193,0.1655,0.7623,4.9517,232.2871,23.6162,231.3615,44.7521,1.0000,0.9686,234.2608,239.0932,233.3281,221.5576,228.8961,228.4270,222.9833,2.1829
2026-04-06T18:00:00+00:00,0.0508,52.1419,16.1444,-0.0005,0.4785,66.0328,37.0773,61.3225,0.4666,19.7505,8.0945,1.0000,23.3514,1.0000,1.0000,30.1648,233.1742,230.0000,779.7580,2.2129,25.2122,0.1998,0.0290,24.1008,1.0000,1.0000,38.5373,6.0000,1.0000,25.1191,24.1830,0.0000,220.9690,65.1255,1.0000,233.2644,1.1167,24.9595,1.0000,238.9965,23.5185,1.0000,24.8114,1.0000,65.7731,0.9468,1.0000,19.4202,1.0000,1.0000,0.1006,1.8197,0.5936,27.2619,1.0000,0.8137,1.0000,23.6549,1.0000,1.0000,1.0000,-0.4725,43.0512,42.2400,225.1300,0.3522,26.8755,50.2720,0.9570,0.0091,586.9073,24.5825,1.0000,50.0458,1.0000,231.8739,0.0000,0.0444,22.9589,142.4446,2.7192,231.7227,1.0000,1.0000,0.0335,0.1266,0.7015,5.0328,232.5155,23.4482,235.3375,40.7833,1.0000,1.0090,242.8828,226.6187,221.8088,231.5777,230.9230,215.3709,228.8513,-4.1923
2026-04-06T18:05:00+00:00,0.0563,55.3674,19.7131,-0.0342,0.4002,66.1161,43.5209,58.1376,0.3318,19.6602,8.7964,1.0000,24.6664,1.0000,1.0000,22.8766,227.6788,230.0000,784.8099,1.7663,23.1630,0.1671,0.0490,23.6964,1.0000,1.0000,21.4003,14.0000,1.0000,24.8282,24.3927,0.0000,229.6487,45.1193,1.0000,233.1487,1.7821,24.0297,1.0000,239.5079,23.9089,1.0000,25.6113,1.0000,48.8389,2.4824,1.0000,24.5546,0.0000,1.0000,0.1096,2.6924,1.0458,48.1045,1.0000,1.0018,1.0000,24.3661,1.0000,1.0000,1.0000,-0.0008,49.9779,47.8478,235.2208,3.2849,22.0910,51.3578,1.1268,0.0103,489.9956,24.1133,1.0000,49.9725,1.0000,221.1904,0.0000,0.0339,19.9834,194.0951,2.2505,227.3987,1.0000,1.0000,0.0759,0.2279,0.0503,5.0486,225.3068,23.9433,222.7485,41.7961,1.0000,0.5909,215.5470,234.8879,223.2672,241.6259,235.9080,242.7617,237.6921,-0.4325
2026-04-06T18:10:00+00:00,0.0571,57.2430,23.0233,-0.0287,4.3509,66.1995,34.2359,55.3312,0.3520,20.1573,8.5788,1.0000,23.9450,1.0000,1.0000,27.3599,223.3436,230.0000,926.3714,2.6476,24.2324,0.1870,0.0550,24.2771,1.0000,1.0000,28.7426,6.0000,1.0000,24.0678,24.1931,0.0000,231.5389,48.2412,1.0000,219.7624,1.2954,23.8681,1.0000,228.5034,23.4295,1.0000,24.9751,1.0000,71.1964,3.1601,1.0000,34.3772,1.0000,1.0000,0.0094,2.4655,0.5634,35.5811,1.0000,0.8234,1.0000,23.4508,1.0000,1.0000,1.0000,0.0603,38.5359,38.9351,224.0740,0.2196,22.6616,48.6007,0.8506,0.0095,475.6672,24.2297,1.0000,49.9942,1.0000,222.5407,0.0374,0.0840,25.9320,145.4370,3.2348,233.6920,1.0000,1.0000,0.0500,0.1275,0.3000,5.0410,221.1377,23.5415,227.6517,42.3253,1.0000,0.8406,223.1166,225.7619,230.0315,221.9902,233.4802,224.2351,243.2153,1.0128
2026-04-06T18:15:00+00:00,0.0485,57.5260,22.2691,-0.0014,0.6076,66.2829,36.0912,66.9773,0.3880,19.0069,8.8446,1.0000,24.0772,1.0000,1.0000,28.0626,224.3222,230.0000,716.5440,2.1114,22.8711,0.1465,0.0451,24.3458,1.0000,1.0000,41.9463,8.0000,1.0000,23.2091,23.9422,0.0000,226.7443,42.7768,1.0000,227.7800,1.5212,23.4335,1.0000,238.1806,23.7074,1.0000,25.1254,1.0000,162.9250,2.9538,1.0000,30.9292,1.0000,1.0000,0.0772,2.1031,0.4146,29.5477,1.0000,0.8196,1.0000,23.8879,1.0000,1.0000,1.0000,-0.0763,69.2305,38.2887,222.5331,0.2122,32.4389,48.2625,1.0072,0.0061,488.7224,23.8231,1.0000,49.9682,1.0000,237.2668,0.0864,0.0750,19.3092,181.3987,3.6124,233.1540,1.0000,1.0000,0.0514,0.1578,0.8754,5.0777,240.1836,24.5335,228.4425,41.6363,1.0000,1.1154,225.1654,241.6177,225.5630,237.0247,236.2230,220.7461,225.4154,-2.7352
2026-04-06T18:20:00+00:00,0.0612,55.6270,23.5289,-0.0018,0.4381,66.3663,38.5324,57.5120,0.3943,20.5718,8.4204,1.0000,23.6029,1.0000,1.0000,29.4881,224.5912,230.0000,785.5796,2.6042,24.6270,0.1529,0.0420,24.2574,1.0000,1.0000,51.9341,13.0000,1.0000,23.9734,23.9245,0.0000,231.9151,40.8888,1.0000,239.7224,1.4464,23.4398,1.0000,232.2639,24.1361,1.0000,25.0074,1.0000,63.8909,1.9515,1.0000,23.5861,1.0000,1.0000,0.0820,2.1605,0.6660,37.8542,1.0000,0.9175,1.0000,24.8358,1.0000,1.0000,1.0000,-0.4182,41.9462,39.5236,221.8670,0.2775,26.5581,50.2803,1.4784,0.0114,523.5953,24.7540,1.0000,50.0869,1.0000,229.7271,0.0979,0.0536,17.6618,131.3600,3.1204,231.5833,1.0000,1.0000,0.1087,0.1941,0.7028,5.0174,233.3910,23.7925,233.1440,41.6346,1.0000,1.3603,220.5076,229.7850,215.0923,226.7471,232.8559,229.7870,220.9621,-0.3200
